teensy_ms,esp_ms,sensor,accel_x,accel_y,accel_z,magnitude
81173,206582,IMU,0.12,0.03,7.72,7.73
81273,206682,IMU,0.13,0.02,7.76,7.76
81373,206782,IMU,0.12,0.03,7.75,7.75
81473,206882,IMU,0.13,0.00,7.75,7.76
81573,206982,IMU,0.14,-0.00,7.74,7.74
81673,207082,IMU,0.12,0.00,7.72,7.72
81773,207182,IMU,0.14,0.02,7.74,7.74
81873,207282,IMU,0.13,0.01,7.75,7.75
81973,207382,IMU,0.14,0.00,7.75,7.75
82073,207482,IMU,0.11,0.01,7.74,7.74
82255,207663,IMU,0.15,0.00,7.75,7.75
82273,207682,IMU,0.14,0.02,7.76,7.76
82373,207782,IMU,0.13,-0.00,7.75,7.75
82473,207882,IMU,0.14,-0.02,7.75,7.75
82573,207982,IMU,0.14,0.01,7.74,7.74
82673,208082,IMU,0.13,0.02,7.75,7.75
82773,208182,IMU,0.14,0.01,7.75,7.75
82873,208282,IMU,0.12,0.01,7.74,7.74
82973,208382,IMU,0.15,-0.00,7.72,7.73
83073,208482,IMU,0.11,-0.01,7.75,7.75
83173,208582,IMU,0.13,0.00,7.74,7.74
83273,208682,IMU,0.14,0.01,7.74,7.74
83373,208782,IMU,0.14,0.01,7.72,7.72
83473,208882,IMU,0.15,0.03,7.74,7.74
83573,208982,IMU,0.12,0.01,7.75,7.75
83673,209082,IMU,0.12,0.02,7.76,7.77
83773,209182,IMU,0.13,0.00,7.76,7.76
83873,209282,IMU,0.14,0.01,7.75,7.75
83973,209382,IMU,0.13,0.01,7.75,7.75
84073,209482,IMU,0.14,0.01,7.73,7.73
84255,209663,IMU,0.15,0.02,7.75,7.75
84273,209682,IMU,0.14,0.01,7.74,7.74
84373,209782,IMU,0.12,0.01,7.73,7.73
84473,209882,IMU,0.12,0.02,7.72,7.72
84573,209982,IMU,0.11,0.01,7.73,7.73
84673,210082,IMU,0.13,0.03,7.73,7.74
84773,210182,IMU,0.14,0.00,7.73,7.73
84873,210282,IMU,0.14,-0.00,7.76,7.76
84973,210382,IMU,0.13,0.01,7.75,7.76
85073,210482,IMU,0.11,0.02,7.77,7.77
85173,210582,IMU,0.13,0.05,7.74,7.74
85273,210682,IMU,0.12,0.01,7.73,7.74
85373,210782,IMU,0.14,0.02,7.75,7.75
85473,210882,IMU,0.12,-0.00,7.77,7.77
85573,210982,IMU,0.13,0.00,7.75,7.76
85673,211082,IMU,0.14,0.00,7.76,7.77
85773,211182,IMU,0.14,0.00,7.76,7.76
85873,211282,IMU,0.14,0.02,7.74,7.75
85973,211382,IMU,0.13,0.01,7.74,7.75
86073,211482,IMU,0.14,0.01,7.77,7.77
86255,211663,IMU,0.12,0.04,7.75,7.75
86273,211682,IMU,0.14,0.01,7.75,7.75
86373,211782,IMU,0.13,-0.01,7.74,7.74
86473,211882,IMU,0.13,0.03,7.76,7.76
86573,211982,IMU,0.13,0.01,7.79,7.79
86673,212082,IMU,0.12,0.02,7.74,7.74
86773,212182,IMU,0.13,0.01,7.76,7.76
86873,212282,IMU,0.16,0.01,7.76,7.76
86973,212382,IMU,0.14,0.02,7.79,7.79
87073,212482,IMU,0.13,0.01,7.74,7.74
87173,212582,IMU,0.13,0.00,7.74,7.74
87273,212682,IMU,0.11,0.01,7.74,7.74
87373,212782,IMU,0.12,0.04,7.74,7.74
87473,212882,IMU,0.14,0.01,7.79,7.79
87573,212982,IMU,0.15,0.00,7.75,7.75
87673,213082,IMU,0.13,0.02,7.80,7.81
87773,213182,IMU,0.13,0.01,7.74,7.74
87873,213282,IMU,0.15,-0.01,7.74,7.74
87973,213382,IMU,0.13,0.02,7.74,7.74
88073,213482,IMU,0.13,0.02,7.74,7.74
88255,213663,IMU,0.14,0.02,7.74,7.75
88273,213682,IMU,0.12,0.01,7.73,7.73
88373,213782,IMU,0.12,-0.01,7.74,7.74
88473,213882,IMU,0.13,0.02,7.76,7.76
88573,213982,IMU,0.15,0.01,7.74,7.74
88673,214082,IMU,0.13,0.00,7.73,7.73
88773,214182,IMU,0.15,-0.01,7.75,7.76
88873,214282,IMU,0.13,0.02,7.74,7.74
88973,214382,IMU,0.15,0.01,7.77,7.78
89073,214482,IMU,0.12,0.02,7.76,7.76
89173,214582,IMU,0.13,0.02,7.75,7.75
89273,214682,IMU,0.14,0.02,7.71,7.72
89373,214782,IMU,0.13,0.01,7.77,7.77
89473,214882,IMU,0.13,0.02,7.75,7.76
89573,214982,IMU,0.14,-0.01,7.74,7.74
89673,215082,IMU,0.11,0.01,7.72,7.72
89773,215182,IMU,0.14,0.02,7.74,7.74
89873,215282,IMU,0.12,-0.01,7.72,7.72
89973,215382,IMU,0.12,0.04,7.76,7.76
90073,215482,IMU,0.13,0.00,7.75,7.76
90255,215663,IMU,0.12,0.00,7.75,7.75
90273,215682,IMU,0.14,0.01,7.76,7.76
90373,215782,IMU,0.12,-0.00,7.74,7.74
90473,215882,IMU,0.14,0.03,7.77,7.77
90573,215982,IMU,0.14,-0.01,7.78,7.78
90673,216082,IMU,0.13,0.02,7.76,7.76
90773,216182,IMU,0.14,0.02,7.75,7.75
90873,216282,IMU,0.14,-0.01,7.75,7.75
90973,216382,IMU,0.15,0.01,7.75,7.76
91073,216482,IMU,0.13,0.01,7.73,7.73
91173,216582,IMU,0.13,-0.00,7.72,7.73
91273,216682,IMU,0.14,0.00,7.70,7.70
91373,216782,IMU,0.14,0.02,7.73,7.73
91473,216882,IMU,0.13,-0.02,7.73,7.73
91573,216982,IMU,0.15,0.01,7.76,7.76
91673,217082,IMU,0.11,0.00,7.71,7.71
91773,217182,IMU,0.15,-0.00,7.75,7.75
91873,217282,IMU,0.11,0.01,7.75,7.75
91973,217382,IMU,0.12,0.01,7.74,7.74
92073,217482,IMU,0.11,0.01,7.74,7.74
92254,217663,IMU,0.15,0.02,7.74,7.74
92273,217682,IMU,0.14,0.02,7.75,7.75
92373,217782,IMU,0.15,0.02,7.74,7.74
92473,217882,IMU,0.13,-0.02,7.75,7.75
92573,217982,IMU,0.14,0.01,7.76,7.76
92673,218082,IMU,0.13,0.02,7.73,7.73
92773,218182,IMU,0.14,0.01,7.74,7.74
92873,218282,IMU,0.13,0.01,7.75,7.76
92973,218382,IMU,0.11,0.01,7.73,7.73
93073,218482,IMU,0.13,0.03,7.75,7.75
93173,218582,IMU,0.14,0.01,7.76,7.76
93273,218682,IMU,0.12,0.01,7.74,7.74
93373,218782,IMU,0.12,0.02,7.73,7.73
93473,218882,IMU,0.13,0.01,7.74,7.74
93573,218982,IMU,0.13,0.03,7.74,7.74
93673,219082,IMU,0.14,-0.02,7.75,7.75
93773,219182,IMU,0.14,0.00,7.74,7.74
93873,219282,IMU,0.15,-0.01,7.77,7.78
93973,219382,IMU,0.14,0.02,7.75,7.75
94073,219482,IMU,0.13,0.01,7.78,7.78
94254,219663,IMU,0.14,0.00,7.72,7.72
94273,219682,IMU,0.12,0.01,7.74,7.74
94373,219782,IMU,0.11,0.01,7.75,7.75
94473,219882,IMU,0.11,0.01,7.78,7.78
94573,219982,IMU,0.12,0.00,7.75,7.76
94673,220082,IMU,0.12,-0.01,7.72,7.72
94773,220182,IMU,0.13,0.01,7.76,7.76
94873,220282,IMU,0.15,0.02,7.73,7.73
94973,220382,IMU,0.16,0.02,7.72,7.73
95073,220482,IMU,0.13,0.01,7.75,7.75
95173,220582,IMU,0.13,0.02,7.76,7.76
95273,220682,IMU,0.12,0.02,7.76,7.76
95373,220782,IMU,0.14,0.02,7.73,7.73
95473,220882,IMU,0.13,0.02,7.73,7.73
95573,220982,IMU,0.13,0.02,7.75,7.75
95673,221082,IMU,0.12,0.01,7.74,7.74
95773,221182,IMU,0.14,-0.00,7.77,7.77
95873,221282,IMU,0.14,-0.01,7.73,7.73
95973,221382,IMU,0.13,0.00,7.72,7.72
96073,221482,IMU,0.14,0.01,7.77,7.77
96255,221663,IMU,0.13,0.02,7.75,7.75
96273,221682,IMU,0.14,0.02,7.74,7.74
96373,221782,IMU,0.13,0.02,7.76,7.76
96473,221882,IMU,0.13,0.03,7.73,7.73
96573,221982,IMU,0.12,0.01,7.72,7.72
96673,222082,IMU,0.13,0.01,7.71,7.71
96773,222182,IMU,0.15,0.01,7.73,7.73
96873,222282,IMU,0.12,0.04,7.75,7.75
96973,222382,IMU,0.14,0.01,7.73,7.73
97073,222482,IMU,0.15,0.02,7.74,7.74
97173,222582,IMU,0.13,0.02,7.75,7.75
97273,222682,IMU,0.13,0.02,7.74,7.74
97373,222782,IMU,0.15,0.02,7.76,7.76
97473,222882,IMU,0.15,0.03,7.74,7.74
97573,222982,IMU,0.13,0.01,7.76,7.76
97673,223082,IMU,0.12,0.00,7.79,7.79
97773,223182,IMU,0.14,0.01,7.74,7.74
97873,223282,IMU,0.13,0.00,7.75,7.76
97973,223382,IMU,0.13,-0.01,7.76,7.76
98073,223482,IMU,0.15,0.02,7.74,7.74
98254,223663,IMU,0.13,0.01,7.72,7.72
98273,223682,IMU,0.12,0.01,7.75,7.75
98373,223782,IMU,0.13,0.01,7.71,7.71
98473,223882,IMU,0.13,0.02,7.75,7.76
98573,223982,IMU,0.14,0.02,7.71,7.71
98673,224082,IMU,0.11,0.01,7.75,7.75
98773,224182,IMU,0.14,0.00,7.74,7.74
98873,224282,IMU,0.14,0.02,7.75,7.75
98973,224382,IMU,0.14,0.02,7.74,7.74
99073,224482,IMU,0.13,-0.00,7.76,7.76
99173,224582,IMU,0.14,0.03,7.74,7.75
99273,224682,IMU,0.15,0.04,7.76,7.77
99373,224782,IMU,0.13,0.02,7.75,7.76
99473,224882,IMU,0.12,0.03,7.73,7.73
99573,224982,IMU,0.11,0.01,7.70,7.70
99673,225082,IMU,0.14,0.03,7.74,7.74
99773,225182,IMU,0.14,0.00,7.76,7.76
99873,225282,IMU,0.13,0.02,7.75,7.76
99973,225382,IMU,0.12,0.01,7.76,7.76
100073,225482,IMU,0.13,-0.01,7.75,7.75
100254,225663,IMU,0.14,-0.01,7.73,7.73
100273,225682,IMU,0.12,0.01,7.76,7.76
100373,225782,IMU,0.13,-0.01,7.76,7.76
100473,225882,IMU,0.14,0.02,7.74,7.74
100573,225982,IMU,0.13,0.02,7.73,7.73
100673,226082,IMU,0.13,0.01,7.76,7.76
100773,226182,IMU,0.13,0.02,7.73,7.73
100873,226282,IMU,0.15,0.02,7.74,7.74
100973,226382,IMU,0.16,-0.00,7.75,7.75
101073,226482,IMU,0.13,-0.00,7.71,7.71
101173,226582,IMU,0.13,-0.01,7.74,7.75
101273,226682,IMU,0.14,0.02,7.75,7.75
101373,226782,IMU,0.13,0.02,7.73,7.73
101473,226882,IMU,0.14,-0.00,7.75,7.75
101573,226982,IMU,0.14,0.02,7.76,7.76
101673,227082,IMU,0.13,0.04,7.75,7.75
101773,227182,IMU,0.14,0.01,7.73,7.73
101873,227282,IMU,0.13,0.00,7.74,7.74
101973,227382,IMU,0.13,-0.00,7.73,7.73
102073,227482,IMU,0.13,0.01,7.74,7.74
102254,227663,IMU,0.13,0.01,7.72,7.72
102273,227682,IMU,0.14,0.01,7.77,7.77
102373,227782,IMU,0.13,0.02,7.76,7.76
102473,227882,IMU,0.13,0.01,7.72,7.72
102573,227982,IMU,0.12,0.01,7.75,7.75
102673,228082,IMU,0.15,0.02,7.74,7.75
102773,228182,IMU,0.13,0.02,7.73,7.73
102873,228282,IMU,0.12,0.00,7.75,7.75
102973,228382,IMU,0.14,0.02,7.76,7.76
103073,228482,IMU,0.14,0.00,7.74,7.74
103173,228582,IMU,0.11,0.02,7.74,7.74
103273,228682,IMU,0.13,0.00,7.72,7.72
103373,228782,IMU,0.13,0.00,7.73,7.74
103473,228882,IMU,0.13,0.00,7.74,7.74
103573,228982,IMU,0.13,0.00,7.72,7.72
103673,229082,IMU,0.12,0.03,7.75,7.75
103773,229182,IMU,0.12,0.01,7.74,7.74
103873,229282,IMU,0.13,0.01,7.77,7.77
103973,229382,IMU,0.14,0.02,7.75,7.76
104073,229482,IMU,0.13,0.01,7.77,7.77
104254,229663,IMU,0.13,0.02,7.75,7.75
104273,229682,IMU,0.15,0.00,7.74,7.74
104373,229782,IMU,0.13,-0.00,7.73,7.73
104473,229882,IMU,0.16,0.00,7.75,7.75
104573,229982,IMU,0.13,0.03,7.75,7.75
104673,230082,IMU,0.14,-0.01,7.78,7.78
104773,230182,IMU,0.15,0.03,7.74,7.74
104873,230282,IMU,0.14,0.01,7.73,7.73
104973,230382,IMU,0.11,0.00,7.74,7.74
105073,230482,IMU,0.13,0.00,7.75,7.75
105173,230582,IMU,0.14,0.01,7.77,7.77
105273,230682,IMU,0.11,0.02,7.75,7.75
105373,230782,IMU,0.13,0.01,7.72,7.72
105473,230882,IMU,0.14,0.00,7.75,7.75
105573,230982,IMU,0.15,0.01,7.72,7.72
105673,231082,IMU,0.14,-0.01,7.76,7.76
105773,231182,IMU,0.13,0.03,7.75,7.75
105873,231282,IMU,0.13,0.02,7.73,7.73
105973,231382,IMU,0.12,-0.01,7.73,7.73
106073,231482,IMU,0.15,-0.00,7.74,7.74
106254,231663,IMU,0.15,0.01,7.74,7.74
106273,231682,IMU,0.14,0.01,7.75,7.76
106373,231782,IMU,0.14,0.01,7.75,7.75
106473,231882,IMU,0.13,0.02,7.72,7.72
106573,231982,IMU,0.12,0.00,7.73,7.74
106673,232082,IMU,0.14,0.01,7.73,7.73
106773,232182,IMU,0.13,0.02,7.75,7.75
106873,232282,IMU,0.12,0.02,7.75,7.75
106973,232382,IMU,0.15,0.00,7.73,7.73
107073,232482,IMU,0.13,0.01,7.75,7.76
107173,232582,IMU,0.15,0.00,7.78,7.78
107273,232682,IMU,0.13,0.01,7.76,7.76
107373,232782,IMU,0.13,0.01,7.74,7.74
107473,232882,IMU,0.13,0.03,7.74,7.74
107573,232982,IMU,0.13,0.01,7.75,7.75
107673,233082,IMU,0.12,0.01,7.74,7.74
107773,233182,IMU,0.14,-0.01,7.76,7.76
107873,233282,IMU,0.13,0.03,7.74,7.74
107973,233382,IMU,0.11,0.01,7.76,7.76
108073,233482,IMU,0.14,0.03,7.75,7.75
108254,233663,IMU,0.14,0.01,7.75,7.75
108273,233682,IMU,0.13,0.02,7.74,7.74
108373,233782,IMU,0.11,-0.00,7.74,7.74
108473,233882,IMU,0.13,0.02,7.74,7.74
108573,233982,IMU,0.14,0.01,7.73,7.74
108673,234082,IMU,0.14,0.02,7.75,7.75
108773,234182,IMU,0.11,0.03,7.76,7.76
108873,234282,IMU,0.12,0.02,7.73,7.73
108973,234382,IMU,0.14,0.02,7.72,7.72
109073,234482,IMU,0.14,0.02,7.74,7.74
109173,234582,IMU,0.14,0.04,7.74,7.74
109273,234682,IMU,0.13,0.03,7.77,7.77
109373,234782,IMU,0.13,0.00,7.73,7.73
109473,234882,IMU,0.12,0.02,7.75,7.75
109573,234982,IMU,0.15,0.01,7.76,7.76
109673,235082,IMU,0.14,0.01,7.78,7.78
109773,235182,IMU,0.14,0.02,7.74,7.74
109873,235282,IMU,0.12,-0.00,7.77,7.77
109973,235382,IMU,0.13,0.04,7.73,7.73
110073,235482,IMU,0.14,0.02,7.74,7.74
110254,235663,IMU,0.13,-0.00,7.77,7.77
110273,235682,IMU,0.14,0.02,7.77,7.77
110373,235782,IMU,0.12,0.01,7.74,7.74
110473,235882,IMU,0.14,0.02,7.71,7.71
110573,235982,IMU,0.15,-0.01,7.74,7.75
110673,236082,IMU,0.13,-0.01,7.73,7.74
110773,236182,IMU,0.14,0.01,7.75,7.75
110873,236282,IMU,0.14,-0.00,7.75,7.75
110973,236382,IMU,0.13,0.01,7.76,7.77
111073,236482,IMU,0.12,0.01,7.74,7.74
111173,236582,IMU,0.13,0.00,7.72,7.73
111273,236682,IMU,0.11,0.01,7.72,7.72
111373,236782,IMU,0.13,0.02,7.74,7.74
111473,236882,IMU,0.15,-0.00,7.75,7.75
111573,236982,IMU,0.14,0.02,7.74,7.74
111673,237082,IMU,0.14,0.00,7.75,7.75
111773,237182,IMU,0.14,-0.01,7.73,7.73
111873,237282,IMU,0.13,0.01,7.77,7.77
111973,237382,IMU,0.12,0.03,7.74,7.74
112073,237482,IMU,0.13,0.03,7.76,7.76
112255,237663,IMU,0.14,-0.01,7.74,7.74
112273,237682,IMU,0.12,0.02,7.76,7.76
112373,237782,IMU,0.11,0.02,7.75,7.75
112473,237882,IMU,0.12,0.02,7.75,7.75
112573,237982,IMU,0.14,0.00,7.74,7.74
112673,238082,IMU,0.11,-0.00,7.74,7.74
112773,238182,IMU,0.13,0.02,7.72,7.72
112873,238282,IMU,0.12,0.01,7.75,7.75
112973,238382,IMU,0.13,0.01,7.74,7.74
113073,238482,IMU,0.11,0.03,7.79,7.79
113173,238582,IMU,0.13,0.00,7.74,7.74
113273,238682,IMU,0.16,0.01,7.71,7.71
113373,238782,IMU,0.14,-0.01,7.72,7.72
113473,238882,IMU,0.15,0.02,7.75,7.75
113573,238982,IMU,0.13,0.00,7.75,7.75
113673,239082,IMU,0.13,0.00,7.75,7.75
113773,239182,IMU,0.13,0.01,7.74,7.75
113873,239282,IMU,0.14,0.03,7.75,7.75
113973,239382,IMU,0.13,0.01,7.75,7.75
114073,239482,IMU,0.13,-0.01,7.75,7.75
114254,239663,IMU,0.12,0.02,7.72,7.72
114273,239682,IMU,0.15,0.01,7.74,7.74
114373,239782,IMU,0.14,0.02,7.73,7.74
114473,239882,IMU,0.13,0.02,7.75,7.75
114573,239982,IMU,0.16,0.01,7.77,7.77
114673,240082,IMU,0.14,0.00,7.71,7.72
114773,240182,IMU,0.14,-0.01,7.76,7.76
114873,240282,IMU,0.13,0.01,7.77,7.77
114973,240382,IMU,0.12,-0.02,7.76,7.76
115073,240482,IMU,0.12,0.03,7.75,7.75
115173,240582,IMU,0.12,0.01,7.76,7.76
115273,240682,IMU,0.14,0.00,7.74,7.74
115373,240782,IMU,0.13,0.02,7.76,7.76
115473,240882,IMU,0.13,0.02,7.73,7.73
115573,240982,IMU,0.14,-0.01,7.76,7.76
115673,241082,IMU,0.14,0.01,7.72,7.72
115773,241182,IMU,0.13,0.01,7.76,7.77
115873,241282,IMU,0.14,0.00,7.72,7.72
115973,241382,IMU,0.15,0.00,7.74,7.74
116073,241482,IMU,0.13,-0.01,7.75,7.75
116254,241663,IMU,0.12,0.03,7.77,7.77
116273,241682,IMU,0.13,0.00,7.75,7.75
116373,241782,IMU,0.13,0.01,7.75,7.75
116473,241882,IMU,0.12,0.01,7.75,7.75
116573,241982,IMU,0.13,0.01,7.75,7.75
116673,242082,IMU,0.13,0.03,7.77,7.77
116773,242182,IMU,0.15,0.02,7.78,7.78
116873,242282,IMU,0.13,0.01,7.77,7.77
116973,242382,IMU,0.15,-0.00,7.74,7.75
117073,242482,IMU,0.12,0.01,7.75,7.75
117173,242582,IMU,0.09,0.02,7.76,7.76
117273,242682,IMU,0.13,0.02,7.74,7.74
117373,242782,IMU,0.12,0.01,7.73,7.73
117473,242882,IMU,0.12,0.00,7.75,7.75
117573,242982,IMU,0.11,0.02,7.76,7.76
117673,243082,IMU,0.12,0.01,7.76,7.76
117773,243182,IMU,0.14,0.03,7.75,7.75
117873,243282,IMU,0.14,0.02,7.76,7.76
117973,243382,IMU,0.13,0.03,7.73,7.73
118073,243482,IMU,0.12,0.01,7.79,7.79
118254,243663,IMU,0.14,0.01,7.75,7.75
118273,243682,IMU,0.11,0.00,7.76,7.76
118373,243782,IMU,0.12,0.01,7.76,7.76
118473,243882,IMU,0.12,0.01,7.73,7.73
118573,243982,IMU,0.14,0.00,7.70,7.70
118673,244082,IMU,0.13,0.01,7.75,7.75
118773,244182,IMU,0.14,0.02,7.76,7.76
118873,244282,IMU,0.13,0.02,7.76,7.76
118973,244382,IMU,0.12,0.01,7.76,7.76
119073,244482,IMU,0.11,0.01,7.78,7.78
119173,244582,IMU,0.13,0.02,7.75,7.75
119273,244682,IMU,0.14,0.01,7.74,7.74
119373,244782,IMU,0.14,0.01,7.75,7.76
119473,244882,IMU,0.13,-0.01,7.74,7.74
119573,244982,IMU,0.15,0.01,7.73,7.73
119673,245082,IMU,0.12,0.01,7.77,7.77
119773,245182,IMU,0.13,0.01,7.75,7.75
119873,245282,IMU,0.12,0.02,7.73,7.74
119973,245382,IMU,0.14,0.00,7.77,7.77
120073,245482,IMU,0.15,0.00,7.73,7.74
120254,245663,IMU,0.13,0.01,7.72,7.73
120273,245682,IMU,0.12,0.01,7.73,7.74
120373,245782,IMU,0.15,0.01,7.71,7.72
120473,245882,IMU,0.14,0.01,7.72,7.73
120573,245982,IMU,0.11,0.02,7.75,7.75
120673,246082,IMU,0.13,-0.02,7.75,7.75
120773,246182,IMU,0.12,0.01,7.74,7.74
120873,246282,IMU,0.15,0.01,7.73,7.73
120973,246382,IMU,0.13,0.00,7.77,7.77
121073,246482,IMU,0.12,0.01,7.75,7.75
121173,246582,IMU,0.12,0.02,7.75,7.75
121273,246682,IMU,0.13,-0.00,7.79,7.79
121373,246782,IMU,0.12,0.01,7.75,7.76
121473,246882,IMU,0.11,0.01,7.76,7.76
121573,246982,IMU,0.13,0.03,7.73,7.73
121673,247082,IMU,0.12,0.01,7.75,7.75
121773,247182,IMU,0.14,-0.00,7.75,7.75
121873,247282,IMU,0.12,0.03,7.77,7.77
121973,247382,IMU,0.13,-0.01,7.74,7.74
122073,247482,IMU,0.12,0.02,7.76,7.76
122254,247663,IMU,0.13,0.02,7.75,7.75
122273,247682,IMU,0.12,0.03,7.76,7.77
122373,247782,IMU,0.13,0.01,7.74,7.74
122473,247882,IMU,0.14,0.01,7.75,7.75
122573,247982,IMU,0.13,0.01,7.76,7.76
122673,248082,IMU,0.12,0.01,7.76,7.76
122773,248182,IMU,0.13,0.00,7.75,7.75
122873,248282,IMU,0.16,0.01,7.72,7.72
122973,248382,IMU,0.13,0.01,7.75,7.75
123073,248482,IMU,0.14,0.02,7.75,7.75
123173,248582,IMU,0.13,0.03,7.75,7.75
123273,248682,IMU,0.11,0.02,7.77,7.77
123373,248782,IMU,0.14,0.02,7.73,7.73
123473,248882,IMU,0.14,-0.00,7.75,7.75
123573,248982,IMU,0.13,0.00,7.74,7.74
123673,249082,IMU,0.11,0.01,7.74,7.74
123773,249182,IMU,0.13,0.01,7.75,7.75
123872,249282,IMU,0.14,0.01,7.75,7.75
123973,249382,IMU,0.12,0.00,7.77,7.77
124073,249482,IMU,0.11,0.02,7.74,7.74
124254,249663,IMU,0.14,0.01,7.74,7.74
124272,249682,IMU,0.12,0.01,7.75,7.75
124372,249782,IMU,0.13,0.01,7.75,7.75
124472,249882,IMU,0.14,0.02,7.77,7.77
124572,249982,IMU,0.15,0.02,7.73,7.73
124672,250082,IMU,0.13,0.01,7.72,7.72
124772,250182,IMU,0.13,0.01,7.75,7.75
124872,250282,IMU,0.13,0.02,7.73,7.73
124972,250382,IMU,0.14,0.01,7.75,7.75
125072,250482,IMU,0.13,0.02,7.75,7.75
125172,250582,IMU,0.14,0.01,7.73,7.74
125272,250682,IMU,0.13,0.01,7.73,7.73
125372,250782,IMU,0.14,0.00,7.74,7.74
125472,250882,IMU,0.14,0.02,7.74,7.74
125572,250982,IMU,0.14,0.01,7.75,7.76
125672,251082,IMU,0.14,0.03,7.74,7.74
125772,251182,IMU,0.13,0.01,7.74,7.74
125872,251282,IMU,0.11,0.03,7.75,7.75
125972,251382,IMU,0.14,0.01,7.74,7.74
126072,251482,IMU,0.13,0.03,7.76,7.76
126254,251663,IMU,0.13,0.03,7.76,7.76
126272,251682,IMU,0.11,0.02,7.77,7.77
126372,251782,IMU,0.14,0.01,7.76,7.76
126472,251882,IMU,0.12,0.00,7.77,7.77
126572,251982,IMU,0.12,0.01,7.76,7.76
126672,252082,IMU,0.12,-0.00,7.75,7.75
126772,252182,IMU,0.14,0.03,7.74,7.75
126872,252282,IMU,0.14,-0.01,7.73,7.73
126972,252382,IMU,0.12,-0.00,7.74,7.74
127072,252482,IMU,0.13,-0.01,7.75,7.75
127172,252582,IMU,0.15,0.01,7.75,7.76
127272,252682,IMU,0.12,0.00,7.77,7.77
127372,252782,IMU,0.13,0.00,7.75,7.75
127472,252882,IMU,0.13,0.01,7.74,7.74
127572,252982,IMU,0.12,0.00,7.76,7.76
127672,253082,IMU,0.14,0.02,7.75,7.75
127772,253182,IMU,0.12,0.02,7.75,7.75
127872,253282,IMU,0.12,-0.00,7.73,7.73
127972,253382,IMU,0.12,0.00,7.72,7.72
128072,253482,IMU,0.14,-0.01,7.75,7.75
128254,253663,IMU,0.14,0.01,7.76,7.76
128272,253682,IMU,0.13,-0.00,7.76,7.76
128372,253782,IMU,0.13,0.00,7.77,7.77
128472,253882,IMU,0.13,0.01,7.74,7.74
128572,253982,IMU,0.11,0.04,7.74,7.74
128672,254082,IMU,0.14,0.02,7.75,7.75
128772,254182,IMU,0.14,0.01,7.75,7.75
128872,254282,IMU,0.12,0.01,7.73,7.73
128972,254382,IMU,0.12,0.01,7.74,7.74
129072,254482,IMU,0.12,0.01,7.74,7.74
129172,254582,IMU,0.13,0.02,7.76,7.76
129272,254682,IMU,0.12,0.02,7.75,7.75
129372,254782,IMU,0.13,-0.00,7.75,7.75
129472,254882,IMU,0.12,-0.00,7.76,7.76
129572,254982,IMU,0.15,0.01,7.74,7.74
129672,255082,IMU,0.14,-0.00,7.76,7.76
129772,255182,IMU,0.13,-0.00,7.75,7.76
129872,255282,IMU,0.12,0.00,7.74,7.74
129972,255382,IMU,0.12,0.02,7.75,7.75
130072,255482,IMU,0.13,0.01,7.73,7.74
130254,255663,IMU,0.14,0.00,7.72,7.72
130272,255682,IMU,0.14,0.01,7.73,7.73
130372,255782,IMU,0.11,-0.01,7.73,7.73
130472,255882,IMU,0.15,0.02,7.75,7.75
130572,255982,IMU,0.13,0.02,7.75,7.75
130672,256082,IMU,0.13,0.03,7.74,7.74
130772,256182,IMU,0.14,0.01,7.75,7.75
130872,256282,IMU,0.14,0.02,7.75,7.75
130972,256382,IMU,0.15,0.02,7.73,7.73
131072,256482,IMU,0.14,0.01,7.74,7.74
131172,256582,IMU,0.12,0.00,7.74,7.74
131272,256682,IMU,0.14,0.03,7.74,7.74
131372,256782,IMU,0.13,0.01,7.75,7.75
131472,256882,IMU,0.14,0.01,7.73,7.73
131572,256982,IMU,0.12,0.01,7.75,7.75
131672,257082,IMU,0.14,0.02,7.73,7.73
131772,257182,IMU,0.13,0.01,7.75,7.75
131872,257282,IMU,0.12,-0.00,7.72,7.73
131972,257382,IMU,0.14,0.02,7.73,7.73
132072,257482,IMU,0.13,0.03,7.75,7.76
132254,257663,IMU,0.13,0.00,7.75,7.75
132272,257682,IMU,0.15,-0.01,7.74,7.74
132372,257782,IMU,0.13,0.02,7.75,7.75
132472,257882,IMU,0.14,0.01,7.76,7.77
132572,257982,IMU,0.12,0.01,7.74,7.74
132672,258082,IMU,0.15,0.02,7.71,7.72
132772,258182,IMU,0.14,0.03,7.72,7.72
132872,258282,IMU,0.13,0.01,7.74,7.74
132972,258382,IMU,0.14,0.02,7.72,7.72
133072,258482,IMU,0.12,0.01,7.75,7.75
133172,258582,IMU,0.13,0.01,7.75,7.75
133272,258682,IMU,0.14,0.02,7.75,7.75
133372,258782,IMU,0.13,0.01,7.73,7.73
133472,258882,IMU,0.12,0.02,7.74,7.74
133572,258982,IMU,0.14,0.02,7.74,7.74
133672,259082,IMU,0.13,0.02,7.76,7.77
133772,259182,IMU,0.14,-0.00,7.75,7.76
133872,259282,IMU,0.13,0.03,7.74,7.75
133972,259382,IMU,0.13,0.01,7.73,7.73
134072,259482,IMU,0.13,0.01,7.70,7.70
134254,259663,IMU,0.12,0.02,7.72,7.72
134272,259682,IMU,0.13,0.03,7.77,7.77
134372,259782,IMU,0.14,0.02,7.73,7.73
134472,259882,IMU,0.12,0.01,7.74,7.74
